Route,Cost,Region
"['Countdown Auckland City', 'Countdown Grey Lynn Central', 'Countdown Onehunga', 'Countdown Three Kings']",830.76625,Central Region
"['Countdown Auckland City', 'Countdown Grey Lynn Central', 'Countdown Onehunga', 'Countdown Victoria Street West']",961.8161805555555,Central Region
"['Countdown Auckland City', 'Countdown Grey Lynn Central', 'Countdown Ponsonby', 'Countdown Pt Chevalier']",833.0731250000001,Central Region
"['Countdown Auckland City', 'Countdown Grey Lynn Central', 'Countdown Ponsonby', 'Countdown St Lukes']",765.2187499999999,Central Region
"['Countdown Auckland City', 'Countdown Grey Lynn Central', 'Countdown Ponsonby', 'Countdown Three Kings']",798.926875,Central Region
"['Countdown Auckland City', 'Countdown Grey Lynn Central', 'Countdown Ponsonby', 'Countdown Victoria Street West']",817.141875,Central Region
"['Countdown Auckland City', 'Countdown Grey Lynn Central', 'Countdown Pt Chevalier', 'Countdown St Lukes']",808.7187499999999,Central Region
"['Countdown Auckland City', 'Countdown Grey Lynn Central', 'Countdown Pt Chevalier', 'Countdown Three Kings']",852.06625,Central Region
"['Countdown Auckland City', 'Countdown Grey Lynn Central', 'Countdown Pt Chevalier', 'Countdown Victoria Street West']",885.2825,Central Region
"['Countdown Auckland City', 'Countdown Grey Lynn Central', 'Countdown St Lukes', 'Countdown Three Kings']",761.0287500000001,Central Region
"['Countdown Auckland City', 'Countdown Grey Lynn Central', 'Countdown St Lukes', 'Countdown Victoria Street West']",832.2249999999999,Central Region
"['Countdown Auckland City', 'Countdown Grey Lynn Central', 'Countdown Three Kings', 'Countdown Victoria Street West']",916.4029861111111,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Mt Eden', 'Countdown Mt Roskill']",872.698125,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Mt Eden', 'Countdown Newmarket']",873.074375,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Mt Eden', 'Countdown Onehunga']",839.9618750000001,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Mt Eden', 'Countdown Ponsonby']",868.741875,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Mt Eden', 'Countdown Pt Chevalier']",899.615,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Mt Eden', 'Countdown St Lukes']",814.150625,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Mt Eden', 'Countdown Three Kings']",831.656875,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Mt Eden', 'Countdown Victoria Street West']",887.0274999999999,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Mt Roskill', 'Countdown Newmarket']",876.755,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Mt Roskill', 'Countdown Onehunga']",797.66875,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Mt Roskill', 'Countdown Ponsonby']",866.879375,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Mt Roskill', 'Countdown Pt Chevalier']",875.7206249999999,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Mt Roskill', 'Countdown St Lukes']",789.823125,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Mt Roskill', 'Countdown Three Kings']",798.2375000000001,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Mt Roskill', 'Countdown Victoria Street West']",901.8615972222221,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Newmarket', 'Countdown Onehunga']",852.48375,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Newmarket', 'Countdown Ponsonby']",862.5649999999999,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Newmarket', 'Countdown Pt Chevalier']",890.9168749999999,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Newmarket', 'Countdown St Lukes']",827.1162499999999,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Newmarket', 'Countdown Three Kings']",823.5631249999999,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Newmarket', 'Countdown Victoria Street West']",869.1575,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Onehunga', 'Countdown Ponsonby']",879.748125,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Onehunga', 'Countdown Pt Chevalier']",897.8987500000001,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Onehunga', 'Countdown St Lukes']",816.2099999999999,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Onehunga', 'Countdown Three Kings']",783.191875,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Onehunga', 'Countdown Victoria Street West']",903.6697222222223,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Ponsonby', 'Countdown Pt Chevalier']",869.7950000000001,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Ponsonby', 'Countdown St Lukes']",801.940625,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Ponsonby', 'Countdown Three Kings']",835.64875,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Ponsonby', 'Countdown Victoria Street West']",853.86375,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Pt Chevalier', 'Countdown St Lukes']",813.1312499999999,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Pt Chevalier', 'Countdown Three Kings']",856.47875,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Pt Chevalier', 'Countdown Victoria Street West']",889.6949999999999,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown St Lukes', 'Countdown Three Kings']",759.6537500000001,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown St Lukes', 'Countdown Victoria Street West']",830.8499999999999,Central Region
"['Countdown Auckland City', 'Countdown Lynfield', 'Countdown Three Kings', 'Countdown Victoria Street West']",859.194375,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Mt Roskill', 'Countdown Newmarket']",875.625625,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Mt Roskill', 'Countdown Onehunga']",796.5393750000001,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Mt Roskill', 'Countdown Ponsonby']",865.75,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Mt Roskill', 'Countdown Pt Chevalier']",874.59125,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Mt Roskill', 'Countdown St Lukes']",788.69375,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Mt Roskill', 'Countdown Three Kings']",797.1081250000001,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Mt Roskill', 'Countdown Victoria Street West']",900.4812499999999,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Newmarket', 'Countdown Onehunga']",796.915625,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Newmarket', 'Countdown Ponsonby']",806.996875,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Newmarket', 'Countdown Pt Chevalier']",835.3487500000001,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Newmarket', 'Countdown St Lukes']",771.5481249999999,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Newmarket', 'Countdown Three Kings']",767.995,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Newmarket', 'Countdown Victoria Street West']",813.589375,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Onehunga', 'Countdown Ponsonby']",888.238125,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Onehunga', 'Countdown Pt Chevalier']",907.8084722222223,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Onehunga', 'Countdown St Lukes']",824.6999999999999,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Onehunga', 'Countdown Three Kings']",791.681875,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Onehunga', 'Countdown Victoria Street West']",914.0463888888889,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Ponsonby', 'Countdown Pt Chevalier']",825.9962500000001,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Ponsonby', 'Countdown St Lukes']",758.1418749999999,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Ponsonby', 'Countdown Three Kings']",791.85,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Ponsonby', 'Countdown Victoria Street West']",810.065,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Pt Chevalier', 'Countdown St Lukes']",795.874375,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Pt Chevalier', 'Countdown Three Kings']",839.221875,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Pt Chevalier', 'Countdown Victoria Street West']",872.4381249999999,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown St Lukes', 'Countdown Three Kings']",730.574375,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown St Lukes', 'Countdown Victoria Street West']",801.7706250000001,Central Region
"['Countdown Auckland City', 'Countdown Mt Eden', 'Countdown Three Kings', 'Countdown Victoria Street West']",850.2650000000001,Central Region
"['Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Newmarket', 'Countdown Onehunga']",851.4506250000001,Central Region
"['Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Newmarket', 'Countdown Ponsonby']",861.531875,Central Region
"['Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Newmarket', 'Countdown Pt Chevalier']",889.88375,Central Region
"['Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Newmarket', 'Countdown St Lukes']",826.083125,Central Region
"['Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Newmarket', 'Countdown Three Kings']",822.53,Central Region
"['Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Newmarket', 'Countdown Victoria Street West']",868.1243750000001,Central Region
"['Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Onehunga', 'Countdown Ponsonby']",896.799375,Central Region
"['Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Onehunga', 'Countdown Pt Chevalier']",918.2722222222222,Central Region
"['Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Onehunga', 'Countdown St Lukes']",833.26125,Central Region
"['Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Onehunga', 'Countdown Three Kings']",800.243125,Central Region
"['Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Onehunga', 'Countdown Victoria Street West']",924.510138888889,Central Region
"['Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Ponsonby', 'Countdown Pt Chevalier']",874.9881250000001,Central Region
"['Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Ponsonby', 'Countdown St Lukes']",807.13375,Central Region
"['Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Ponsonby', 'Countdown Three Kings']",840.841875,Central Region
"['Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Ponsonby', 'Countdown Victoria Street West']",859.056875,Central Region
"['Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Pt Chevalier', 'Countdown St Lukes']",822.8343749999999,Central Region
"['Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Pt Chevalier', 'Countdown Three Kings']",866.181875,Central Region
"['Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Pt Chevalier', 'Countdown Victoria Street West']",899.3981249999999,Central Region
"['Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown St Lukes', 'Countdown Three Kings']",757.10125,Central Region
"['Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown St Lukes', 'Countdown Victoria Street West']",828.2974999999999,Central Region
"['Countdown Auckland City', 'Countdown Mt Roskill', 'Countdown Three Kings', 'Countdown Victoria Street West']",867.7,Central Region
"['Countdown Auckland City', 'Countdown Newmarket', 'Countdown Onehunga', 'Countdown Ponsonby']",865.57875,Central Region
"['Countdown Auckland City', 'Countdown Newmarket', 'Countdown Onehunga', 'Countdown Pt Chevalier']",883.7293750000001,Central Region
"['Countdown Auckland City', 'Countdown Newmarket', 'Countdown Onehunga', 'Countdown St Lukes']",802.040625,Central Region
"['Countdown Auckland City', 'Countdown Newmarket', 'Countdown Onehunga', 'Countdown Three Kings']",769.0225,Central Region
"['Countdown Auckland City', 'Countdown Newmarket', 'Countdown Onehunga', 'Countdown Victoria Street West']",888.8331250000001,Central Region
"['Countdown Auckland City', 'Countdown Newmarket', 'Countdown Ponsonby', 'Countdown Pt Chevalier']",784.6381250000002,Central Region
"['Countdown Auckland City', 'Countdown Newmarket', 'Countdown Ponsonby', 'Countdown St Lukes']",716.7837499999999,Central Region
"['Countdown Auckland City', 'Countdown Newmarket', 'Countdown Ponsonby', 'Countdown Three Kings']",750.491875,Central Region
"['Countdown Auckland City', 'Countdown Newmarket', 'Countdown Ponsonby', 'Countdown Victoria Street West']",768.7068750000001,Central Region
"['Countdown Auckland City', 'Countdown Newmarket', 'Countdown Pt Chevalier', 'Countdown St Lukes']",751.995,Central Region
"['Countdown Auckland City', 'Countdown Newmarket', 'Countdown Pt Chevalier', 'Countdown Three Kings']",795.3425000000001,Central Region
"['Countdown Auckland City', 'Countdown Newmarket', 'Countdown Pt Chevalier', 'Countdown Victoria Street West']",828.5587500000001,Central Region
"['Countdown Auckland City', 'Countdown Newmarket', 'Countdown St Lukes', 'Countdown Three Kings']",708.35875,Central Region
"['Countdown Auckland City', 'Countdown Newmarket', 'Countdown St Lukes', 'Countdown Victoria Street West']",779.5550000000001,Central Region
"['Countdown Auckland City', 'Countdown Newmarket', 'Countdown Three Kings', 'Countdown Victoria Street West']",806.99,Central Region
"['Countdown Auckland City', 'Countdown Onehunga', 'Countdown Ponsonby', 'Countdown Pt Chevalier']",890.0462500000001,Central Region
"['Countdown Auckland City', 'Countdown Onehunga', 'Countdown Ponsonby', 'Countdown St Lukes']",822.191875,Central Region
"['Countdown Auckland City', 'Countdown Onehunga', 'Countdown Ponsonby', 'Countdown Three Kings']",855.9,Central Region
"['Countdown Auckland City', 'Countdown Onehunga', 'Countdown Ponsonby', 'Countdown Victoria Street West']",874.115,Central Region
"['Countdown Auckland City', 'Countdown Onehunga', 'Countdown Pt Chevalier', 'Countdown St Lukes']",847.201875,Central Region
"['Countdown Auckland City', 'Countdown Onehunga', 'Countdown Pt Chevalier', 'Countdown Three Kings']",890.5493749999999,Central Region
"['Countdown Auckland City', 'Countdown Onehunga', 'Countdown Pt Chevalier', 'Countdown Victoria Street West']",929.046875,Central Region
"['Countdown Auckland City', 'Countdown Onehunga', 'Countdown St Lukes', 'Countdown Three Kings']",785.6775,Central Region
"['Countdown Auckland City', 'Countdown Onehunga', 'Countdown St Lukes', 'Countdown Victoria Street West']",856.87375,Central Region
"['Countdown Auckland City', 'Countdown Onehunga', 'Countdown Three Kings', 'Countdown Victoria Street West']",854.84375,Central Region
"['Countdown Auckland City', 'Countdown Ponsonby', 'Countdown Pt Chevalier', 'Countdown St Lukes']",741.03625,Central Region
"['Countdown Auckland City', 'Countdown Ponsonby', 'Countdown Pt Chevalier', 'Countdown Three Kings']",784.3837500000001,Central Region
"['Countdown Auckland City', 'Countdown Ponsonby', 'Countdown Pt Chevalier', 'Countdown Victoria Street West']",817.6000000000001,Central Region
