Route,Cost,Region
"['Countdown Glenfield', 'Countdown Milford', 'Countdown Sunnynook']",1169.728402777778,North Region
"['Countdown Glenfield', 'Countdown Milford', 'Countdown Takapuna']",1136.6245138888885,North Region
"['Countdown Glenfield', 'Countdown Northcote', 'Countdown Sunnynook']",1132.121388888889,North Region
"['Countdown Glenfield', 'Countdown Northcote', 'Countdown Takapuna']",1092.2624305555555,North Region
"['Countdown Glenfield', 'Countdown Sunnynook', 'Countdown Takapuna']",1141.058888888889,North Region
"['Countdown Hauraki Corner', 'Countdown Mairangi Bay', 'Countdown Northcote']",1205.340902777778,North Region
"['Countdown Hauraki Corner', 'Countdown Milford', 'Countdown Northcote']",1091.3228472222224,North Region
"['Countdown Hauraki Corner', 'Countdown Milford', 'Countdown Sunnynook']",1136.5847916666667,North Region
"['Countdown Hauraki Corner', 'Countdown Milford', 'Countdown Takapuna']",1103.4809027777776,North Region
"['Countdown Hauraki Corner', 'Countdown Northcote', 'Countdown Sunnynook']",1126.0805555555555,North Region
"['Countdown Hauraki Corner', 'Countdown Northcote', 'Countdown Takapuna']",1086.221597222222,North Region
"['Countdown Hauraki Corner', 'Countdown Sunnynook', 'Countdown Takapuna']",1158.719236111111,North Region
"['Countdown Milford', 'Countdown Northcote', 'Countdown Sunnynook']",1182.1446527777778,North Region
"['Countdown Milford', 'Countdown Northcote', 'Countdown Takapuna']",1142.2856944444443,North Region
"['Countdown Northcote', 'Countdown Sunnynook', 'Countdown Takapuna']",1128.159097222222,North Region
['Countdown Aviemore Drive'],443.05,East Region
['Countdown Botany Downs'],447.605,East Region
['Countdown Highland Park'],447.371875,East Region
['Countdown Howick'],536.74625,East Region
['Countdown Meadowbank'],451.64937499999996,East Region
['Countdown Meadowlands'],478.99,East Region
['Countdown Mt Wellington'],384.385625,East Region
['Countdown Pakuranga'],385.8575,East Region
['Countdown St Johns'],419.640625,East Region
['Countdown Sylvia Park'],374.015625,East Region
['FreshChoice Half Moon Bay'],366.64,East Region
['FreshChoice Otahuhu'],195.43625,East Region
"['Countdown Aviemore Drive', 'Countdown Botany Downs']",717.800625,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park']",675.5787499999999,East Region
"['Countdown Aviemore Drive', 'Countdown Howick']",768.94625,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowbank']",774.2875,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowlands']",727.548125,East Region
"['Countdown Aviemore Drive', 'Countdown Mt Wellington']",718.17125,East Region
"['Countdown Aviemore Drive', 'Countdown Pakuranga']",682.5106249999999,East Region
"['Countdown Aviemore Drive', 'Countdown St Johns']",732.496875,East Region
"['Countdown Aviemore Drive', 'Countdown Sylvia Park']",722.688125,East Region
"['Countdown Aviemore Drive', 'FreshChoice Half Moon Bay']",608.4293749999999,East Region
"['Countdown Aviemore Drive', 'FreshChoice Otahuhu']",588.975,East Region
"['Countdown Botany Downs', 'Countdown Highland Park']",719.9918749999999,East Region
"['Countdown Botany Downs', 'Countdown Howick']",794.1587499999999,East Region
"['Countdown Botany Downs', 'Countdown Meadowbank']",791.54875,East Region
"['Countdown Botany Downs', 'Countdown Meadowlands']",736.4024999999999,East Region
"['Countdown Botany Downs', 'Countdown Mt Wellington']",726.5118749999999,East Region
"['Countdown Botany Downs', 'Countdown Pakuranga']",695.371875,East Region
"['Countdown Botany Downs', 'Countdown St Johns']",749.7574999999999,East Region
"['Countdown Botany Downs', 'Countdown Sylvia Park']",731.028125,East Region
"['Countdown Botany Downs', 'FreshChoice Half Moon Bay']",652.806875,East Region
"['Countdown Botany Downs', 'FreshChoice Otahuhu']",588.7275,East Region
"['Countdown Highland Park', 'Countdown Howick']",773.655,East Region
"['Countdown Highland Park', 'Countdown Meadowbank']",778.609375,East Region
"['Countdown Highland Park', 'Countdown Meadowlands']",730.97875,East Region
"['Countdown Highland Park', 'Countdown Mt Wellington']",722.493125,East Region
"['Countdown Highland Park', 'Countdown Pakuranga']",686.8325,East Region
"['Countdown Highland Park', 'Countdown St Johns']",736.81875,East Region
"['Countdown Highland Park', 'Countdown Sylvia Park']",727.009375,East Region
"['Countdown Highland Park', 'FreshChoice Half Moon Bay']",612.75125,East Region
"['Countdown Highland Park', 'FreshChoice Otahuhu']",593.29625,East Region
"['Countdown Howick', 'Countdown Meadowbank']",874.0218749999999,East Region
"['Countdown Howick', 'Countdown Meadowlands']",792.6725,East Region
"['Countdown Howick', 'Countdown Mt Wellington']",817.9056250000001,East Region
"['Countdown Howick', 'Countdown Pakuranga']",782.245,East Region
"['Countdown Howick', 'Countdown St Johns']",832.23125,East Region
"['Countdown Howick', 'Countdown Sylvia Park']",822.421875,East Region
"['Countdown Howick', 'FreshChoice Half Moon Bay']",696.089375,East Region
"['Countdown Howick', 'FreshChoice Otahuhu']",677.86875,East Region
"['Countdown Meadowbank', 'Countdown Meadowlands']",822.0393750000001,East Region
"['Countdown Meadowbank', 'Countdown Mt Wellington']",709.9043750000001,East Region
"['Countdown Meadowbank', 'Countdown Pakuranga']",721.286875,East Region
"['Countdown Meadowbank', 'Countdown St Johns']",707.255625,East Region
"['Countdown Meadowbank', 'Countdown Sylvia Park']",715.09875,East Region
"['Countdown Meadowbank', 'FreshChoice Half Moon Bay']",695.788125,East Region
"['Countdown Meadowbank', 'FreshChoice Otahuhu']",592.771875,East Region
"['Countdown Meadowlands', 'Countdown Mt Wellington']",757.8975,East Region
"['Countdown Meadowlands', 'Countdown Pakuranga']",726.756875,East Region
"['Countdown Meadowlands', 'Countdown St Johns']",778.005625,East Region
"['Countdown Meadowlands', 'Countdown Sylvia Park']",762.4137499999999,East Region
"['Countdown Meadowlands', 'FreshChoice Half Moon Bay']",664.2225000000001,East Region
"['Countdown Meadowlands', 'FreshChoice Otahuhu']",620.1125,East Region
"['Countdown Mt Wellington', 'Countdown Pakuranga']",656.9081249999999,East Region
"['Countdown Mt Wellington', 'Countdown St Johns']",680.135,East Region
"['Countdown Mt Wellington', 'Countdown Sylvia Park']",643.8299999999999,East Region
"['Countdown Mt Wellington', 'FreshChoice Half Moon Bay']",637.690625,East Region
"['Countdown Mt Wellington', 'FreshChoice Otahuhu']",525.5081250000001,East Region
"['Countdown Pakuranga', 'Countdown St Johns']",681.605625,East Region
"['Countdown Pakuranga', 'Countdown Sylvia Park']",665.495,East Region
"['Countdown Pakuranga', 'FreshChoice Half Moon Bay']",608.0025,East Region
"['Countdown Pakuranga', 'FreshChoice Otahuhu']",531.781875,East Region
"['Countdown St Johns', 'Countdown Sylvia Park']",679.085,East Region
"['Countdown St Johns', 'FreshChoice Half Moon Bay']",646.03125,East Region
"['Countdown St Johns', 'FreshChoice Otahuhu']",560.763125,East Region
"['Countdown Sylvia Park', 'FreshChoice Half Moon Bay']",645.5350000000001,East Region
"['Countdown Sylvia Park', 'FreshChoice Otahuhu']",515.138125,East Region
"['FreshChoice Half Moon Bay', 'FreshChoice Otahuhu']",512.564375,East Region
"['Countdown Aviemore Drive', 'Countdown Botany Downs', 'Countdown Highland Park']",1010.2291666666667,East Region
"['Countdown Aviemore Drive', 'Countdown Botany Downs', 'Countdown Meadowbank']",1097.6875694444443,East Region
"['Countdown Aviemore Drive', 'Countdown Botany Downs', 'Countdown Meadowlands']",1030.2865972222223,East Region
"['Countdown Aviemore Drive', 'Countdown Botany Downs', 'Countdown Mt Wellington']",1018.1980555555555,East Region
"['Countdown Aviemore Drive', 'Countdown Botany Downs', 'Countdown Pakuranga']",980.1380555555555,East Region
"['Countdown Aviemore Drive', 'Countdown Botany Downs', 'Countdown St Johns']",1046.609375,East Region
"['Countdown Aviemore Drive', 'Countdown Botany Downs', 'Countdown Sylvia Park']",1023.7179166666666,East Region
"['Countdown Aviemore Drive', 'Countdown Botany Downs', 'FreshChoice Half Moon Bay']",928.1141666666667,East Region
"['Countdown Aviemore Drive', 'Countdown Botany Downs', 'FreshChoice Otahuhu']",858.923125,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Howick']",1024.4978472222222,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Meadowbank']",1030.5531944444444,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Meadowlands']",972.337986111111,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Mt Wellington']",961.9666666666667,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Pakuranga']",918.3814583333333,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown St Johns']",979.4757638888889,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'Countdown Sylvia Park']",967.4865277777776,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'FreshChoice Half Moon Bay']",840.9581250000001,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'FreshChoice Otahuhu']",821.503125,East Region
"['Countdown Aviemore Drive', 'Countdown Howick', 'Countdown Pakuranga']",1039.8772222222221,East Region
"['Countdown Aviemore Drive', 'Countdown Howick', 'Countdown St Johns']",1100.971527777778,East Region
"['Countdown Aviemore Drive', 'Countdown Howick', 'FreshChoice Half Moon Bay']",934.5759027777779,East Region
"['Countdown Aviemore Drive', 'Countdown Howick', 'FreshChoice Otahuhu']",912.30625,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowbank', 'Countdown Meadowlands']",1199.0502777777779,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowbank', 'Countdown Mt Wellington']",1061.996388888889,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowbank', 'Countdown Pakuranga']",1075.9083333333335,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowbank', 'Countdown St Johns']",1058.7590277777776,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowbank', 'Countdown Sylvia Park']",1068.3450694444446,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowbank', 'FreshChoice Half Moon Bay']",1044.7431944444445,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowbank', 'FreshChoice Otahuhu']",918.8344444444444,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowlands', 'Countdown Mt Wellington']",1030.1124305555556,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowlands', 'Countdown Pakuranga']",992.0516666666667,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowlands', 'Countdown St Johns']",1054.689027777778,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowlands', 'Countdown Sylvia Park']",1035.6322916666668,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowlands', 'FreshChoice Half Moon Bay']",915.620763888889,East Region
"['Countdown Aviemore Drive', 'Countdown Meadowlands', 'FreshChoice Otahuhu']",868.670625,East Region
"['Countdown Aviemore Drive', 'Countdown Mt Wellington', 'Countdown Pakuranga']",1010.8479166666666,East Region
"['Countdown Aviemore Drive', 'Countdown Mt Wellington', 'Countdown St Johns']",1039.2363194444445,East Region
"['Countdown Aviemore Drive', 'Countdown Mt Wellington', 'Countdown Sylvia Park']",994.8635416666666,East Region
"['Countdown Aviemore Drive', 'Countdown Mt Wellington', 'FreshChoice Half Moon Bay']",987.359861111111,East Region
"['Countdown Aviemore Drive', 'Countdown Mt Wellington', 'FreshChoice Otahuhu']",859.29375,East Region
"['Countdown Aviemore Drive', 'Countdown Pakuranga', 'Countdown St Johns']",995.6495833333332,East Region
"['Countdown Aviemore Drive', 'Countdown Pakuranga', 'Countdown Sylvia Park']",975.9588194444444,East Region
"['Countdown Aviemore Drive', 'Countdown Pakuranga', 'FreshChoice Half Moon Bay']",905.6902083333332,East Region
"['Countdown Aviemore Drive', 'Countdown Pakuranga', 'FreshChoice Otahuhu']",828.435,East Region
"['Countdown Aviemore Drive', 'Countdown St Johns', 'Countdown Sylvia Park']",1012.372638888889,East Region
"['Countdown Aviemore Drive', 'Countdown St Johns', 'FreshChoice Half Moon Bay']",971.9736111111112,East Region
"['Countdown Aviemore Drive', 'Countdown St Johns', 'FreshChoice Otahuhu']",873.619375,East Region
"['Countdown Aviemore Drive', 'Countdown Sylvia Park', 'FreshChoice Half Moon Bay']",1015.1425,East Region
"['Countdown Aviemore Drive', 'Countdown Sylvia Park', 'FreshChoice Otahuhu']",863.8106250000001,East Region
"['Countdown Aviemore Drive', 'FreshChoice Half Moon Bay', 'FreshChoice Otahuhu']",754.35375,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown Meadowbank']",1084.8359027777778,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown Meadowlands']",1026.6206944444443,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown Mt Wellington']",1016.2493750000002,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown Pakuranga']",972.6641666666666,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown St Johns']",1033.7584722222223,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'Countdown Sylvia Park']",1021.7692361111111,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'FreshChoice Half Moon Bay']",885.3712500000001,East Region
"['Countdown Botany Downs', 'Countdown Highland Park', 'FreshChoice Otahuhu']",865.91625,East Region
"['Countdown Botany Downs', 'Countdown Howick', 'FreshChoice Half Moon Bay']",965.3911805555554,East Region
"['Countdown Botany Downs', 'Countdown Howick', 'FreshChoice Otahuhu']",943.1215277777777,East Region
"['Countdown Botany Downs', 'Countdown Meadowbank', 'Countdown Pakuranga']",1097.0054166666669,East Region
"['Countdown Botany Downs', 'Countdown Meadowbank', 'Countdown St Johns']",1079.8561111111112,East Region
"['Countdown Botany Downs', 'Countdown Meadowbank', 'FreshChoice Half Moon Bay']",1065.8402777777778,East Region
"['Countdown Botany Downs', 'Countdown Meadowbank', 'FreshChoice Otahuhu']",939.9315277777778,East Region
"['Countdown Botany Downs', 'Countdown Meadowlands', 'Countdown Pakuranga']",1002.8736805555557,East Region
"['Countdown Botany Downs', 'Countdown Meadowlands', 'Countdown St Johns']",1065.5110416666669,East Region
"['Countdown Botany Downs', 'Countdown Meadowlands', 'FreshChoice Half Moon Bay']",926.4427777777777,East Region
"['Countdown Botany Downs', 'Countdown Meadowlands', 'FreshChoice Otahuhu']",877.525,East Region
"['Countdown Botany Downs', 'Countdown Mt Wellington', 'Countdown Pakuranga']",1021.042013888889,East Region
"['Countdown Botany Downs', 'Countdown Mt Wellington', 'Countdown St Johns']",1049.4304166666666,East Region
"['Countdown Botany Downs', 'Countdown Mt Wellington', 'FreshChoice Half Moon Bay']",997.5539583333332,East Region
"['Countdown Botany Downs', 'Countdown Mt Wellington', 'FreshChoice Otahuhu']",867.634375,East Region
"['Countdown Botany Downs', 'Countdown Pakuranga', 'Countdown St Johns']",1011.3688888888889,East Region
"['Countdown Botany Downs', 'Countdown Pakuranga', 'Countdown Sylvia Park']",991.678125,East Region
"['Countdown Botany Downs', 'Countdown Pakuranga', 'FreshChoice Half Moon Bay']",921.4095138888889,East Region
"['Countdown Botany Downs', 'Countdown Pakuranga', 'FreshChoice Otahuhu']",841.29625,East Region
"['Countdown Botany Downs', 'Countdown St Johns', 'Countdown Sylvia Park']",1033.4689583333334,East Region
"['Countdown Botany Downs', 'Countdown St Johns', 'FreshChoice Half Moon Bay']",993.0699305555554,East Region
"['Countdown Botany Downs', 'Countdown St Johns', 'FreshChoice Otahuhu']",890.88,East Region
"['Countdown Botany Downs', 'Countdown Sylvia Park', 'FreshChoice Half Moon Bay']",1025.3358333333335,East Region
"['Countdown Botany Downs', 'Countdown Sylvia Park', 'FreshChoice Otahuhu']",872.150625,East Region
"['Countdown Botany Downs', 'FreshChoice Half Moon Bay', 'FreshChoice Otahuhu']",798.73125,East Region
"['Countdown Highland Park', 'Countdown Howick', 'Countdown Pakuranga']",1045.632361111111,East Region
"['Countdown Highland Park', 'Countdown Howick', 'Countdown St Johns']",1106.7266666666665,East Region
"['Countdown Highland Park', 'Countdown Howick', 'FreshChoice Half Moon Bay']",940.3310416666668,East Region
"['Countdown Highland Park', 'Countdown Howick', 'FreshChoice Otahuhu']",918.0613888888889,East Region
"['Countdown Highland Park', 'Countdown Meadowbank', 'Countdown Meadowlands']",1204.3325694444443,East Region
"['Countdown Highland Park', 'Countdown Meadowbank', 'Countdown Mt Wellington']",1067.2786805555556,East Region
"['Countdown Highland Park', 'Countdown Meadowbank', 'Countdown Pakuranga']",1081.1906250000002,East Region
"['Countdown Highland Park', 'Countdown Meadowbank', 'Countdown St Johns']",1064.0413194444445,East Region
"['Countdown Highland Park', 'Countdown Meadowbank', 'Countdown Sylvia Park']",1073.6273611111112,East Region
"['Countdown Highland Park', 'Countdown Meadowbank', 'FreshChoice Half Moon Bay']",1050.0254861111111,East Region
"['Countdown Highland Park', 'Countdown Meadowbank', 'FreshChoice Otahuhu']",924.1167361111112,East Region
"['Countdown Highland Park', 'Countdown Meadowlands', 'Countdown Mt Wellington']",1034.3054166666666,East Region
"['Countdown Highland Park', 'Countdown Meadowlands', 'Countdown Pakuranga']",996.2446527777777,East Region
"['Countdown Highland Park', 'Countdown Meadowlands', 'Countdown St Johns']",1058.8820138888889,East Region
"['Countdown Highland Park', 'Countdown Meadowlands', 'Countdown Sylvia Park']",1039.825277777778,East Region
"['Countdown Highland Park', 'Countdown Meadowlands', 'FreshChoice Half Moon Bay']",919.81375,East Region
"['Countdown Highland Park', 'Countdown Meadowlands', 'FreshChoice Otahuhu']",872.1012499999999,East Region
"['Countdown Highland Park', 'Countdown Mt Wellington', 'Countdown Pakuranga']",1016.1302083333335,East Region
"['Countdown Highland Park', 'Countdown Mt Wellington', 'Countdown St Johns']",1044.518611111111,East Region
"['Countdown Highland Park', 'Countdown Mt Wellington', 'Countdown Sylvia Park']",1000.1458333333335,East Region
"['Countdown Highland Park', 'Countdown Mt Wellington', 'FreshChoice Half Moon Bay']",992.6421527777777,East Region
"['Countdown Highland Park', 'Countdown Mt Wellington', 'FreshChoice Otahuhu']",863.615625,East Region
"['Countdown Highland Park', 'Countdown Pakuranga', 'Countdown St Johns']",1000.931875,East Region
"['Countdown Highland Park', 'Countdown Pakuranga', 'Countdown Sylvia Park']",981.241111111111,East Region
"['Countdown Highland Park', 'Countdown Pakuranga', 'FreshChoice Half Moon Bay']",910.9724999999999,East Region
"['Countdown Highland Park', 'Countdown Pakuranga', 'FreshChoice Otahuhu']",832.756875,East Region
"['Countdown Highland Park', 'Countdown St Johns', 'Countdown Sylvia Park']",1017.6549305555556,East Region
"['Countdown Highland Park', 'Countdown St Johns', 'FreshChoice Half Moon Bay']",977.2559027777778,East Region
"['Countdown Highland Park', 'Countdown St Johns', 'FreshChoice Otahuhu']",877.9412500000001,East Region
"['Countdown Highland Park', 'Countdown Sylvia Park', 'FreshChoice Half Moon Bay']",1020.4240277777778,East Region
"['Countdown Highland Park', 'Countdown Sylvia Park', 'FreshChoice Otahuhu']",868.131875,East Region
"['Countdown Highland Park', 'FreshChoice Half Moon Bay', 'FreshChoice Otahuhu']",758.675625,East Region
"['Countdown Howick', 'Countdown Meadowbank', 'FreshChoice Half Moon Bay']",1166.640763888889,East Region
"['Countdown Howick', 'Countdown Meadowbank', 'FreshChoice Otahuhu']",1040.732013888889,East Region
"['Countdown Howick', 'Countdown Meadowlands', 'FreshChoice Half Moon Bay']",995.2172222222221,East Region
"['Countdown Howick', 'Countdown Meadowlands', 'FreshChoice Otahuhu']",941.3050000000002,East Region
"['Countdown Howick', 'Countdown Mt Wellington', 'FreshChoice Half Moon Bay']",1109.2574305555554,East Region
"['Countdown Howick', 'Countdown Mt Wellington', 'FreshChoice Otahuhu']",972.1454861111112,East Region
"['Countdown Howick', 'Countdown Pakuranga', 'Countdown St Johns']",1117.5471527777777,East Region
"['Countdown Howick', 'Countdown Pakuranga', 'FreshChoice Half Moon Bay']",1027.5877777777778,East Region
"['Countdown Howick', 'Countdown Pakuranga', 'FreshChoice Otahuhu']",934.4292361111112,East Region
"['Countdown Howick', 'Countdown St Johns', 'FreshChoice Half Moon Bay']",1093.8711805555556,East Region
"['Countdown Howick', 'Countdown St Johns', 'FreshChoice Otahuhu']",989.6545833333332,East Region
"['Countdown Howick', 'Countdown Sylvia Park', 'FreshChoice Half Moon Bay']",1137.0393055555555,East Region
"['Countdown Howick', 'Countdown Sylvia Park', 'FreshChoice Otahuhu']",977.6653472222223,East Region
"['Countdown Howick', 'FreshChoice Half Moon Bay', 'FreshChoice Otahuhu']",842.01375,East Region
"['Countdown Meadowbank', 'Countdown Meadowlands', 'Countdown Pakuranga']",1107.5409722222223,East Region
"['Countdown Meadowbank', 'Countdown Meadowlands', 'Countdown St Johns']",1170.1783333333335,East Region
"['Countdown Meadowbank', 'Countdown Meadowlands', 'FreshChoice Half Moon Bay']",1031.1100694444444,East Region
"['Countdown Meadowbank', 'Countdown Meadowlands', 'FreshChoice Otahuhu']",977.1978472222222,East Region
"['Countdown Meadowbank', 'Countdown Mt Wellington', 'Countdown Pakuranga']",1000.7439583333334,East Region
"['Countdown Meadowbank', 'Countdown Mt Wellington', 'Countdown St Johns']",1029.132361111111,East Region
"['Countdown Meadowbank', 'Countdown Mt Wellington', 'FreshChoice Half Moon Bay']",977.2559027777778,East Region
"['Countdown Meadowbank', 'Countdown Mt Wellington', 'FreshChoice Otahuhu']",851.026875,East Region
"['Countdown Meadowbank', 'Countdown Pakuranga', 'Countdown St Johns']",1043.042777777778,East Region
"['Countdown Meadowbank', 'Countdown Pakuranga', 'Countdown Sylvia Park']",1023.3520138888888,East Region
"['Countdown Meadowbank', 'Countdown Pakuranga', 'FreshChoice Half Moon Bay']",953.0834027777777,East Region
"['Countdown Meadowbank', 'Countdown Pakuranga', 'FreshChoice Otahuhu']",867.21125,East Region
"['Countdown Meadowbank', 'Countdown St Johns', 'Countdown Sylvia Park']",981.5222222222221,East Region
"['Countdown Meadowbank', 'Countdown St Johns', 'FreshChoice Half Moon Bay']",941.1231944444444,East Region
"['Countdown Meadowbank', 'Countdown St Johns', 'FreshChoice Otahuhu']",848.378125,East Region
"['Countdown Meadowbank', 'Countdown Sylvia Park', 'FreshChoice Half Moon Bay']",1005.8665972222221,East Region
"['Countdown Meadowbank', 'Countdown Sylvia Park', 'FreshChoice Otahuhu']",856.22125,East Region
"['Countdown Meadowbank', 'FreshChoice Half Moon Bay', 'FreshChoice Otahuhu']",841.7125,East Region
"['Countdown Meadowlands', 'Countdown Mt Wellington', 'Countdown Pakuranga']",1059.4022222222225,East Region
"['Countdown Meadowlands', 'Countdown Mt Wellington', 'Countdown St Johns']",1087.7906249999999,East Region
"['Countdown Meadowlands', 'Countdown Mt Wellington', 'FreshChoice Half Moon Bay']",1035.914166666667,East Region
"['Countdown Meadowlands', 'Countdown Mt Wellington', 'FreshChoice Otahuhu']",899.02,East Region
"['Countdown Meadowlands', 'Countdown Pakuranga', 'Countdown St Johns']",1049.7283333333335,East Region
"['Countdown Meadowlands', 'Countdown Pakuranga', 'Countdown Sylvia Park']",1030.0375694444444,East Region
"['Countdown Meadowlands', 'Countdown Pakuranga', 'FreshChoice Half Moon Bay']",959.7689583333333,East Region
"['Countdown Meadowlands', 'Countdown Pakuranga', 'FreshChoice Otahuhu']",872.68125,East Region
"['Countdown Meadowlands', 'Countdown St Johns', 'Countdown Sylvia Park']",1067.9944444444443,East Region
"['Countdown Meadowlands', 'Countdown St Johns', 'FreshChoice Half Moon Bay']",1027.5954166666666,East Region
"['Countdown Meadowlands', 'Countdown St Johns', 'FreshChoice Otahuhu']",923.3788194444444,East Region
"['Countdown Meadowlands', 'Countdown Sylvia Park', 'FreshChoice Half Moon Bay']",1063.6960416666668,East Region
"['Countdown Meadowlands', 'Countdown Sylvia Park', 'FreshChoice Otahuhu']",904.3220833333334,East Region
"['Countdown Meadowlands', 'FreshChoice Half Moon Bay', 'FreshChoice Otahuhu']",810.146875,East Region
"['Countdown Mt Wellington', 'Countdown Pakuranga', 'Countdown St Johns']",964.3576388888888,East Region
"['Countdown Mt Wellington', 'Countdown Pakuranga', 'Countdown Sylvia Park']",944.666875,East Region
"['Countdown Mt Wellington', 'Countdown Pakuranga', 'FreshChoice Half Moon Bay']",879.0531249999999,East Region
"['Countdown Mt Wellington', 'Countdown Pakuranga', 'FreshChoice Otahuhu']",802.8325,East Region
"['Countdown Mt Wellington', 'Countdown St Johns', 'Countdown Sylvia Park']",948.3747916666666,East Region
"['Countdown Mt Wellington', 'Countdown St Johns', 'FreshChoice Half Moon Bay']",907.9757638888889,East Region
"['Countdown Mt Wellington', 'Countdown St Johns', 'FreshChoice Otahuhu']",821.2574999999999,East Region
"['Countdown Mt Wellington', 'Countdown Sylvia Park', 'FreshChoice Half Moon Bay']",918.7603472222222,East Region
"['Countdown Mt Wellington', 'Countdown Sylvia Park', 'FreshChoice Otahuhu']",784.9525,East Region
"['Countdown Mt Wellington', 'FreshChoice Half Moon Bay', 'FreshChoice Otahuhu']",783.615,East Region
"['Countdown Pakuranga', 'Countdown St Johns', 'Countdown Sylvia Park']",950.1722222222223,East Region
"['Countdown Pakuranga', 'Countdown St Johns', 'FreshChoice Half Moon Bay']",909.7731944444447,East Region
"['Countdown Pakuranga', 'Countdown St Johns', 'FreshChoice Otahuhu']",822.7281250000001,East Region
"['Countdown Pakuranga', 'Countdown Sylvia Park', 'FreshChoice Half Moon Bay']",945.2397916666666,East Region
"['Countdown Pakuranga', 'Countdown Sylvia Park', 'FreshChoice Otahuhu']",806.6175000000001,East Region
"['Countdown Pakuranga', 'FreshChoice Half Moon Bay', 'FreshChoice Otahuhu']",753.926875,East Region
"['Countdown St Johns', 'Countdown Sylvia Park', 'FreshChoice Half Moon Bay']",961.8497916666669,East Region
"['Countdown St Johns', 'Countdown Sylvia Park', 'FreshChoice Otahuhu']",820.2075,East Region
"['Countdown St Johns', 'FreshChoice Half Moon Bay', 'FreshChoice Otahuhu']",791.955625,East Region
"['Countdown Sylvia Park', 'FreshChoice Half Moon Bay', 'FreshChoice Otahuhu']",791.459375,East Region
"['Countdown Aviemore Drive', 'Countdown Highland Park', 'FreshChoice Half Moon Bay', 'FreshChoice Otahuhu']",1006.1897222222224,East Region
"['Countdown Aviemore Drive', 'Countdown Pakuranga', 'FreshChoice Half Moon Bay', 'FreshChoice Otahuhu']",1084.042222222222,East Region
"['Countdown Aviemore Drive', 'Countdown St Johns', 'FreshChoice Half Moon Bay', 'FreshChoice Otahuhu']",1150.325625,East Region
"['Countdown Highland Park', 'Countdown Pakuranga', 'FreshChoice Half Moon Bay', 'FreshChoice Otahuhu']",1089.3245138888888,East Region
"['Countdown Highland Park', 'Countdown St Johns', 'FreshChoice Half Moon Bay', 'FreshChoice Otahuhu']",1155.6079166666666,East Region
"['Countdown Pakuranga', 'Countdown St Johns', 'FreshChoice Half Moon Bay', 'FreshChoice Otahuhu']",1088.1252083333336,East Region
['Countdown Henderson'],509.80875000000003,West Region
['Countdown Hobsonville'],539.39,West Region
['Countdown Kelston'],473.381875,West Region
['Countdown Lincoln Road'],480.65625000000006,West Region
['Countdown Lynmall'],404.5775,West Region
['Countdown Northwest'],519.8206250000001,West Region
['Countdown Te Atatu'],458.000625,West Region
['Countdown Te Atatu South'],430.96875,West Region
['Countdown Westgate'],500.23187499999995,West Region
['FreshChoice Glen Eden'],368.885,West Region
['FreshChoice Ranui'],413.74375,West Region
['SuperValue Avondale'],294.63687500000003,West Region
['SuperValue Palomino'],451.725,West Region
['SuperValue Titirangi'],355.429375,West Region
"['Countdown Henderson', 'Countdown Hobsonville']",859.695,West Region
"['Countdown Henderson', 'Countdown Kelston']",784.17125,West Region
"['Countdown Henderson', 'Countdown Lincoln Road']",777.1737499999999,West Region
"['Countdown Henderson', 'Countdown Lynmall']",750.006875,West Region
"['Countdown Henderson', 'Countdown Northwest']",840.125625,West Region
